family,cluster_config,load,policy,n_runs,mean_throughput_horizon,sd_throughput_horizon,ci95_low_throughput_horizon,ci95_high_throughput_horizon,mean_p95_wait_time,sd_p95_wait_time,ci95_low_p95_wait_time,ci95_high_p95_wait_time,mean_mean_wait_time,sd_mean_wait_time,ci95_low_mean_wait_time,ci95_high_mean_wait_time,mean_queued_at_horizon,sd_queued_at_horizon,ci95_low_queued_at_horizon,ci95_high_queued_at_horizon,mean_completion_ratio_horizon,sd_completion_ratio_horizon,ci95_low_completion_ratio_horizon,ci95_high_completion_ratio_horizon,mean_time_weighted_cpu_utilization,sd_time_weighted_cpu_utilization,ci95_low_time_weighted_cpu_utilization,ci95_high_time_weighted_cpu_utilization,mean_time_weighted_ram_utilization,sd_time_weighted_ram_utilization,ci95_low_time_weighted_ram_utilization,ci95_high_time_weighted_ram_utilization,mean_time_weighted_queue_length,sd_time_weighted_queue_length,ci95_low_time_weighted_queue_length,ci95_high_time_weighted_queue_length,mean_time_weighted_active_nodes,sd_time_weighted_active_nodes,ci95_low_time_weighted_active_nodes,ci95_high_time_weighted_active_nodes,mean_drained_throughput,sd_drained_throughput,ci95_low_drained_throughput,ci95_high_drained_throughput
bimodal,hetero,low,binpack,10,12.806000000,0.606340572,12.372250116,13.239749884,0.000000000,0.000000000,0.000000000,0.000000000,0.000667317,0.002110240,-0.000842258,0.002176891,0.200000000,0.632455532,-0.252431400,0.652431400,0.794963250,0.015570026,0.783825125,0.806101375,0.633410152,0.022095344,0.617604096,0.649216208,0.363740603,0.027340958,0.344182062,0.383299145,0.011258251,0.035601714,-0.014209680,0.036726181,22.799261443,0.832208646,22.203935284,23.394587602,13.103292863,0.613378208,12.664508558,13.542077169
bimodal,hetero,low,hybrid,10,12.806000000,0.606340572,12.372250116,13.239749884,0.000000000,0.000000000,0.000000000,0.000000000,0.000838669,0.002652105,-0.001058532,0.002735871,0.200000000,0.632455532,-0.252431400,0.652431400,0.794963250,0.015570026,0.783825125,0.806101375,0.633379200,0.022038284,0.617613963,0.649144438,0.363738692,0.027341855,0.344179509,0.383297876,0.014270633,0.045127703,-0.018011779,0.046553044,27.193630463,0.423197393,26.890893307,27.496367619,13.107579215,0.621880722,12.662712577,13.552445852
bimodal,hetero,low,spread,10,12.806000000,0.606340572,12.372250116,13.239749884,0.000000000,0.000000000,0.000000000,0.000000000,0.000492343,0.001556925,-0.000621414,0.001606100,0.000000000,0.000000000,0.000000000,0.000000000,0.794963250,0.015570026,0.783825125,0.806101375,0.633426128,0.022124907,0.617598924,0.649253332,0.363746140,0.027338366,0.344189453,0.383302828,0.008655389,0.027370743,-0.010924460,0.028235238,29.395031802,0.109230865,29.316892753,29.473170850,13.107579215,0.621880722,12.662712577,13.552445852
bimodal,hetero,low,tetris,10,12.806000000,0.606340572,12.372250116,13.239749884,0.000000000,0.000000000,0.000000000,0.000000000,0.000907229,0.002868911,-0.001145066,0.002959524,0.200000000,0.632455532,-0.252431400,0.652431400,0.794963250,0.015570026,0.783825125,0.806101375,0.633374207,0.022029107,0.617615535,0.649132880,0.363738039,0.027342162,0.344178636,0.383297442,0.015475916,0.048939143,-0.019533035,0.050484867,28.294171335,0.188533474,28.159302622,28.429040049,13.103292863,0.613378208,12.664508558,13.542077169
bimodal,hetero,med,binpack,10,17.878000000,0.819563569,17.291719583,18.464280417,3.520574770,1.782157868,2.245695923,4.795453616,0.576642081,0.272080856,0.382007176,0.771276986,30.200000000,21.698950307,14.677507162,45.722492838,0.777282709,0.014822608,0.766679255,0.787886163,0.860664171,0.016072220,0.849166798,0.872161543,0.512527918,0.034756316,0.487664749,0.537391087,12.102848441,5.545746671,8.135660547,16.070036336,27.375500699,0.359570941,27.118279162,27.632722236,17.859750362,0.819566934,17.273467538,18.446033186
bimodal,hetero,med,hybrid,10,17.888000000,0.830913821,17.293600103,18.482399897,3.306860953,1.452386056,2.267886633,4.345835273,0.576290714,0.240183946,0.404473482,0.748107946,29.000000000,19.327585352,15.173879337,42.826120663,0.777685594,0.014028564,0.767650165,0.787721024,0.859756472,0.016409718,0.848017668,0.871495277,0.512591707,0.034841325,0.487667726,0.537515687,12.141832311,4.881981995,8.649473027,15.634191594,28.302040103,0.250207152,28.123052702,28.481027504,17.843251651,0.723273759,17.325852810,18.360650493
bimodal,hetero,med,spread,10,17.868000000,0.858691511,17.253729142,18.482270858,3.610545643,1.665275414,2.419279461,4.801811825,0.623129424,0.264524949,0.433899689,0.812359160,30.600000000,20.331693923,16.055583389,45.144416611,0.776780044,0.015067903,0.766001116,0.787558972,0.857124709,0.017268170,0.844771805,0.869477613,0.512042230,0.035336726,0.486763861,0.537320599,13.023909047,5.321728071,9.216974393,16.830843700,29.580320920,0.067963840,29.531702521,29.628939318,17.724782865,0.785789901,17.162662673,18.286903057
bimodal,hetero,med,tetris,10,17.840000000,0.846850374,17.234199780,18.445800220,3.652105362,1.639738647,2.479107081,4.825103643,0.634002490,0.260931663,0.447343237,0.820661744,31.800000000,20.568584459,17.086122120,46.513877880,0.775585610,0.015297884,0.764642164,0.786529057,0.856938210,0.017257306,0.844593078,0.869283341,0.511662176,0.035307963,0.486404383,0.536919969,13.291091742,5.267228365,9.523143827,17.059039656,28.846480407,0.136186901,28.749058174,28.943902641,17.786866151,0.828668871,17.194072194,18.379660108
bimodal,homog,high,binpack,10,20.878000000,0.384412972,20.603007545,21.152992455,16.731171286,2.839196926,14.700132304,18.762210268,4.023267305,0.683823630,3.534089384,4.512445226,189.400000000,29.029486925,168.633557546,210.166442454,0.697276644,0.013017280,0.687964643,0.706588644,0.912483801,0.009592697,0.905621600,0.919346003,0.640386409,0.020390763,0.625799737,0.654973081,93.613303774,16.827277572,81.575795420,105.650812128,27.775040692,0.230611833,27.610070936,27.940010447,19.457612928,0.129156556,19.365219900,19.550005955
bimodal,homog,high,hybrid,10,20.886000000,0.399560870,20.600171393,21.171828607,17.255075080,3.106170081,15.033055022,19.477095139,3.990431433,0.647031299,3.527573158,4.453289708,188.900000000,27.973995861,168.888610313,208.911389687,0.697516181,0.011861995,0.689030622,0.706001741,0.910616174,0.009280326,0.903977429,0.917254919,0.641669355,0.019060444,0.628034336,0.655304375,92.374620067,15.788567963,81.080159752,103.669080381,29.070877575,0.241904584,28.897829473,29.243925677,19.389828093,0.098663626,19.319248391,19.460407794
bimodal,homog,high,spread,10,20.802000000,0.385336794,20.526346683,21.077653317,17.030972979,3.007487673,14.879546057,19.182399900,4.088214310,0.675957206,3.604663689,4.571764930,193.800000000,28.432375912,173.460705002,214.139294998,0.694734624,0.012751962,0.685612420,0.703856827,0.911296129,0.008174871,0.905448180,0.917144079,0.638276455,0.019044637,0.624652744,0.651900167,95.383441809,16.802473006,83.363677572,107.403206047,29.701083374,0.051207753,29.664451557,29.737715192,19.390855081,0.099075700,19.319980600,19.461729562
bimodal,homog,high,tetris,10,20.942000000,0.414777049,20.645286395,21.238713605,17.475703541,3.348091239,15.080623524,19.870783558,3.923456224,0.606931808,3.489283395,4.357629053,187.300000000,24.476973306,169.790229368,204.809770632,0.699361068,0.010615245,0.691767380,0.706954756,0.910041480,0.009138116,0.903504466,0.916578494,0.642791479,0.018921309,0.629255991,0.656326967,90.487291340,14.869365028,79.850389146,101.124193535,29.335200213,0.194400849,29.196134234,29.474266193,19.379271848,0.140294367,19.278911311,19.479632385
bimodal,homog,low,binpack,10,12.936000000,0.445201577,12.617522000,13.254478000,0.000000000,0.000000000,0.000000000,0.000000000,0.000234254,0.000740777,-0.000295666,0.000764175,0.000000000,0.000000000,0.000000000,0.000000000,0.796472851,0.015816056,0.785158727,0.807786976,0.631742558,0.020117149,0.617351618,0.646133498,0.379389258,0.017014665,0.367217701,0.391560815,0.004094767,0.012948790,-0.005168239,0.013357773,21.441226356,0.652885312,20.974180373,21.908272340,13.219980722,0.441108453,12.904430767,13.535530678
bimodal,homog,low,hybrid,10,12.936000000,0.445201577,12.617522000,13.254478000,0.000000000,0.000000000,0.000000000,0.000000000,0.000785081,0.002482644,-0.000990895,0.002561057,0.100000000,0.316227766,-0.126215700,0.326215700,0.796472851,0.015816056,0.785158727,0.807786976,0.631666165,0.019991357,0.617365211,0.645967120,0.379376316,0.016990651,0.367221937,0.391530694,0.013470051,0.042596043,-0.017001320,0.043941423,28.272166199,0.283287760,28.069514358,28.474818040,13.219980722,0.441108453,12.904430767,13.535530678
bimodal,homog,low,spread,10,12.936000000,0.445201577,12.617522000,13.254478000,0.000000000,0.000000000,0.000000000,0.000000000,0.000900197,0.002846672,-0.001136189,0.002936583,0.000000000,0.000000000,0.000000000,0.000000000,0.796472851,0.015816056,0.785158727,0.807786976,0.631649864,0.019964792,0.617367914,0.645931815,0.379369466,0.016977968,0.367224160,0.391514772,0.015735437,0.049759820,-0.019860591,0.051331465,29.444869124,0.095100113,29.376838607,29.512899641,13.219980722,0.441108453,12.904430767,13.535530678
bimodal,homog,low,tetris,10,12.936000000,0.445201577,12.617522000,13.254478000,0.000000000,0.000000000,0.000000000,0.000000000,0.000733513,0.002238335,-0.000867695,0.002334721,0.100000000,0.316227766,-0.126215700,0.326215700,0.796472851,0.015816056,0.785158727,0.807786976,0.631668994,0.019995978,0.617364734,0.645973254,0.379376393,0.016990795,0.367221912,0.391530875,0.012538139,0.038333570,-0.014884043,0.039960321,28.890080442,0.224580905,28.729424953,29.050735932,13.219980722,0.441108453,12.904430767,13.535530678
bimodal,homog,med,binpack,10,18.126000000,0.397777157,17.841447384,18.410552616,2.837101350,1.534044715,1.739711948,3.934490752,0.509941214,0.292858955,0.300442553,0.719439875,21.200000000,20.922077653,6.233248341,36.166751659,0.785547086,0.014739345,0.775003195,0.796090978,0.866279570,0.014905630,0.855616725,0.876942415,0.535054330,0.015927602,0.523660411,0.546448249,11.032159656,6.079849922,6.682897340,15.381421972,27.071054199,0.356854390,26.815775965,27.326332433,18.058235538,0.215992205,17.903724034,18.212747042
bimodal,homog,med,hybrid,10,18.092000000,0.402127675,17.804335212,18.379664788,3.002657330,1.362860844,2.027725484,3.977589176,0.537377322,0.274657877,0.340898927,0.733855717,22.600000000,19.973315532,8.311951827,36.888048173,0.784056604,0.013924801,0.774095402,0.794017806,0.864530323,0.014627189,0.854066664,0.874993983,0.534766338,0.016109742,0.523242123,0.546290552,11.605514255,5.655628606,7.559721565,15.651306945,28.880953965,0.318967577,28.652778322,29.109129608,18.042500641,0.208182545,17.893575831,18.191425451
bimodal,homog,med,spread,10,18.100000000,0.399110121,17.814493839,18.385506161,3.307413727,1.744596936,2.059404350,4.555423103,0.542286615,0.279293483,0.342492108,0.742081123,23.900000000,21.496511345,8.522323262,39.277676738,0.784427055,0.015175794,0.773570947,0.795283163,0.863557679,0.015578579,0.852413436,0.874701922,0.534963124,0.015808255,0.523654580,0.546271667,11.689331609,5.703227106,7.609489006,15.769174212,29.611408387,0.066570079,29.563787025,29.659029749,18.024196779,0.285668996,17.819841505,18.228552054
bimodal,homog,med,tetris,10,18.056000000,0.393480199,17.774521243,18.337478757,3.474433860,1.534280397,2.376875861,4.571991859,0.594735568,0.275838157,0.397412852,0.792058284,24.700000000,20.976441812,9.694358567,39.705641433,0.782509915,0.014307256,0.772275121,0.792744709,0.860836002,0.015028603,0.850085188,0.871586816,0.534352695,0.016079291,0.522850264,0.545855126,12.822386503,5.652517906,8.778819074,16.865953933,29.217662734,0.200530462,29.074211894,29.361113574,17.978535882,0.258918583,17.793316699,18.163755065
cpu_heavy,hetero,high,binpack,10,13.090000000,0.590235358,12.667771091,13.512228909,18.415046579,3.028987198,16.248239824,20.581853333,5.793981940,1.020650631,5.063852515,6.524111365,191.100000000,31.295899625,168.712263686,213.487736314,0.649114028,0.020787861,0.634243289,0.663984767,0.900103966,0.008575797,0.893969211,0.906238721,0.189591968,0.014675606,0.179093673,0.200090264,87.922169332,15.205772097,77.044616035,98.799722630,28.016227345,0.203318579,27.870782005,28.161672684,12.899153894,0.573027450,12.489234780,13.309073008
cpu_heavy,hetero,high,hybrid,10,13.092000000,0.596597761,12.665219702,13.518780298,18.973304696,2.883687916,16.910438779,21.036170612,5.848487833,1.004176235,5.130143480,6.566832186,190.800000000,30.261086123,169.152524618,212.447475382,0.649162131,0.019395966,0.635287095,0.663037168,0.894237422,0.009536286,0.887415575,0.901059269,0.188888987,0.014998750,0.178159528,0.199618446,88.018653363,14.500573232,77.645568907,98.391737818,28.996297498,0.140159110,28.896033718,29.096561278,12.875444779,0.600803693,12.445655740,13.305233819
cpu_heavy,hetero,high,spread,10,13.132000000,0.552022544,12.737106889,13.526893111,19.156205368,2.742572235,17.194287520,21.118123215,5.740878073,0.970967419,5.046289875,6.435466272,188.700000000,31.432644036,166.214442634,211.185557366,0.651241870,0.019377628,0.637379951,0.665103789,0.896811574,0.008519449,0.890717128,0.902906021,0.189716369,0.015212716,0.178833848,0.200598890,86.691802356,14.567799652,76.270627020,97.112977692,29.516280515,0.080041815,29.459022054,29.573538976,12.876278811,0.556258215,12.478355684,13.274201938
cpu_heavy,hetero,high,tetris,10,13.106000000,0.578277135,12.692325488,13.519674512,19.456483352,2.836960798,17.427043999,21.485922705,5.823273075,0.985880410,5.118016766,6.528529384,190.000000000,29.884964633,168.621585704,211.378414296,0.649869296,0.018153602,0.636882992,0.662855599,0.894426480,0.008518686,0.888332580,0.900520381,0.189007607,0.015705932,0.177772261,0.200242953,87.853297376,14.279782073,77.638157390,98.068437362,29.157315165,0.141068572,29.056400796,29.258229535,12.852372631,0.563699790,12.449126123,13.255619140
cpu_heavy,hetero,low,binpack,10,8.522000000,0.469084214,8.186437392,8.857562608,0.000000000,0.000000000,0.000000000,0.000000000,0.000028353,0.000089659,-0.000035785,0.000092491,0.000000000,0.000000000,0.000000000,0.000000000,0.791771656,0.015626580,0.780593075,0.802950237,0.627209156,0.027281193,0.607693367,0.646724945,0.127262716,0.010035987,0.120083404,0.134442028,0.000317549,0.001004178,-0.000400797,0.001035895,22.523520095,0.770636347,21.972240102,23.074800088,8.804312808,0.518869691,8.433135818,9.175489797
cpu_heavy,hetero,low,hybrid,10,8.522000000,0.469084214,8.186437392,8.857562608,0.000000000,0.000000000,0.000000000,0.000000000,0.001371006,0.003173139,-0.000898921,0.003640932,0.000000000,0.000000000,0.000000000,0.000000000,0.791771656,0.015626580,0.780593075,0.802950237,0.627208762,0.027281089,0.607693048,0.646724476,0.127262664,0.010036042,0.120083313,0.134442016,0.015102709,0.035363981,-0.010195157,0.040400574,28.088213625,0.242736494,27.914570410,28.261856840,8.804312808,0.518869691,8.433135818,9.175489797
cpu_heavy,hetero,low,spread,10,8.522000000,0.469084214,8.186437392,8.857562608,0.000000000,0.000000000,0.000000000,0.000000000,0.000699068,0.002124693,-0.000820845,0.002218982,0.000000000,0.000000000,0.000000000,0.000000000,0.791771656,0.015626580,0.780593075,0.802950237,0.627209156,0.027281193,0.607693367,0.646724945,0.127262716,0.010035987,0.120083404,0.134442028,0.007814641,0.023800119,-0.009210938,0.024840219,29.109675575,0.142876443,29.007467932,29.211883218,8.804312808,0.518869691,8.433135818,9.175489797
cpu_heavy,hetero,low,tetris,10,8.522000000,0.469084214,8.186437392,8.857562608,0.000000000,0.000000000,0.000000000,0.000000000,0.001202348,0.003178824,-0.001071645,0.003476341,0.000000000,0.000000000,0.000000000,0.000000000,0.791771656,0.015626580,0.780593075,0.802950237,0.627203458,0.027279686,0.607688747,0.646718168,0.127261970,0.010036782,0.120082089,0.134441851,0.013305301,0.035620967,-0.012176402,0.038787004,28.387688356,0.222988470,28.228172026,28.547204686,8.804312808,0.518869691,8.433135818,9.175489797
cpu_heavy,hetero,med,binpack,10,11.950000000,0.563973995,11.546557337,12.353442663,4.045223223,2.098153354,2.544294839,5.546151606,0.884523381,0.493117892,0.531768117,1.237278645,30.400000000,23.022694118,13.930557954,46.869442046,0.767626283,0.024925014,0.749796003,0.785456562,0.856210455,0.018870644,0.842711211,0.869709700,0.175469265,0.015034788,0.164714026,0.186224503,12.617569653,6.624567264,7.878640053,17.356499253,27.325457506,0.276945652,27.127342535,27.523572476,12.044183052,0.561896294,11.642226687,12.446139417
cpu_heavy,hetero,med,hybrid,10,11.874000000,0.541114077,11.486910336,12.261089664,4.601122958,2.089291651,3.106533855,6.095712061,1.063506217,0.551913371,0.668691203,1.458321230,34.500000000,22.984294154,18.058027631,50.941972369,0.762809525,0.025223599,0.744765651,0.780853400,0.850072575,0.016784647,0.838065562,0.862079588,0.174349721,0.014866399,0.163714940,0.184984501,15.196247571,7.634124692,9.735124145,20.657370998,28.675856241,0.162571099,28.559559890,28.792152591,11.967083113,0.561266860,11.565577017,12.368589208
cpu_heavy,hetero,med,spread,10,11.938000000,0.557251190,11.539366541,12.336633459,4.420961112,2.230804795,2.825139611,6.016782613,0.936151554,0.484963625,0.589229501,1.283073607,31.000000000,22.231109334,15.096823555,46.903176445,0.766873238,0.024960280,0.749017730,0.784728745,0.853881041,0.020165458,0.839455542,0.868306540,0.175242821,0.015021555,0.164497049,0.185988594,13.341924986,6.570511206,8.641664758,18.042185215,29.382131505,0.106138616,29.306204518,29.458058491,11.985192092,0.577070210,11.572380962,12.398003223
cpu_heavy,hetero,med,tetris,10,11.882000000,0.564619833,11.478095332,12.285904668,4.847323193,2.356968974,3.161249282,6.533397105,1.054423743,0.537181824,0.670147044,1.438700443,34.500000000,23.777907580,17.490310827,51.509689173,0.763261994,0.025253565,0.745196683,0.781327305,0.849182048,0.018467684,0.835971063,0.862393032,0.174377999,0.015119064,0.163562473,0.185193525,14.944450444,7.262033151,9.749505252,20.139395636,28.873237352,0.146906996,28.768146426,28.978328279,11.943021982,0.583640153,11.525510998,12.360532966
cpu_heavy,homog,high,binpack,10,13.192000000,0.189314553,13.056572537,13.327427463,17.997044135,2.432855051,16.256684598,19.737403672,5.838586381,1.044147937,5.091647998,6.585524765,194.900000000,31.128586362,172.631952375,217.168047625,0.648877545,0.020843372,0.633967096,0.663787994,0.897837709,0.006007405,0.893540271,0.902135148,0.196454626,0.003089067,0.194244841,0.198664411,88.756815498,16.680426978,76.824357723,100.689273272,27.810203248,0.192118668,27.672769841,27.947636654,13.011432792,0.097646782,12.941580497,13.081285087
cpu_heavy,homog,high,hybrid,10,13.198000000,0.170346053,13.076141783,13.319858217,18.628223155,3.015448806,16.471101182,20.785345127,5.811854438,1.001390749,5.095502701,6.528206174,193.400000000,29.402191906,172.366940483,214.433059517,0.649121795,0.018536833,0.635861345,0.662382245,0.892547747,0.006427139,0.887950049,0.897145445,0.196434626,0.002661168,0.194530941,0.198338311,87.536869059,15.213033489,76.654121275,98.419616842,29.467630341,0.086026976,29.406090354,29.529170328,12.956779974,0.129037203,12.864472326,13.049087621
cpu_heavy,homog,high,spread,10,13.230000000,0.132077418,13.135517513,13.324482487,18.578874267,2.786055970,16.585850032,20.571898503,5.801112053,0.992712592,5.090968295,6.511255810,191.700000000,31.159268284,169.410003852,213.989996148,0.650764195,0.020458296,0.636129212,0.665399177,0.894369243,0.006555819,0.889679493,0.899058993,0.196047027,0.003072426,0.193849146,0.198244908,87.632830554,15.210149399,76.752145924,98.513515185,29.557603394,0.075787474,29.503388305,29.611818483,12.940048830,0.105015535,12.864925247,13.015172413
cpu_heavy,homog,high,tetris,10,13.220000000,0.144837073,13.116389807,13.323610193,18.914447598,3.023978967,16.751223516,21.077671679,5.808836352,0.984698251,5.104425709,6.513246996,192.800000000,29.264312738,171.865573291,213.734426709,0.650215445,0.018523315,0.636964664,0.663466225,0.891421878,0.007078360,0.886358324,0.896485431,0.196640175,0.002321119,0.194979746,0.198300603,87.404994540,14.756235121,76.849020600,97.960968481,29.557603394,0.075787474,29.503388305,29.611818483,12.933419851,0.114864173,12.851250978,13.015588724
cpu_heavy,homog,low,binpack,10,8.620000000,0.407376430,8.328580479,8.911419521,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.794219418,0.017900868,0.781413909,0.807024926,0.627735353,0.026498957,0.608779143,0.646691564,0.132490615,0.005490180,0.128563177,0.136418053,0.000000000,0.000000000,0.000000000,0.000000000,21.549191647,0.862346362,20.932306266,22.166077028,8.883818407,0.371984765,8.617716555,9.149920259
cpu_heavy,homog,low,hybrid,10,8.620000000,0.407376430,8.328580479,8.911419521,0.000000000,0.000000000,0.000000000,0.000000000,0.001330135,0.001988731,-0.000092518,0.002752787,0.000000000,0.000000000,0.000000000,0.000000000,0.794219418,0.017900868,0.781413909,0.807024926,0.627679523,0.026483103,0.608734653,0.646624392,0.132482240,0.005488675,0.128555879,0.136408601,0.014700826,0.022071609,-0.001088251,0.030489903,29.012430157,0.175193148,28.887104538,29.137755776,8.883818407,0.371984765,8.617716555,9.149920259
cpu_heavy,homog,low,spread,10,8.620000000,0.407376430,8.328580479,8.911419521,0.000000000,0.000000000,0.000000000,0.000000000,0.001016106,0.002441242,-0.000730254,0.002762465,0.000000000,0.000000000,0.000000000,0.000000000,0.794219418,0.017900868,0.781413909,0.807024926,0.627735353,0.026498957,0.608779143,0.646691564,0.132490615,0.005490180,0.128563177,0.136418053,0.011244142,0.027149960,-0.008177768,0.030666052,29.177853894,0.140108817,29.077626091,29.278081696,8.883818407,0.371984765,8.617716555,9.149920259
cpu_heavy,homog,low,tetris,10,8.620000000,0.407376430,8.328580479,8.911419521,0.000000000,0.000000000,0.000000000,0.000000000,0.001673757,0.002179897,0.000114352,0.003233161,0.000000000,0.000000000,0.000000000,0.000000000,0.794219418,0.017900868,0.781413909,0.807024926,0.627685241,0.026489519,0.608735782,0.646634700,0.132483098,0.005490386,0.128555513,0.136410683,0.018467840,0.024212578,0.001147207,0.035788474,29.177648384,0.140174038,29.077373925,29.277922843,8.883818407,0.371984765,8.617716555,9.149920259
cpu_heavy,homog,med,binpack,10,12.048000000,0.276196387,11.850421021,12.245578979,3.748457790,1.960801602,2.345784923,5.151130656,0.897617954,0.519041035,0.526318392,1.268917516,28.200000000,25.257782079,10.131672461,46.268327539,0.769944949,0.027147214,0.750525004,0.789364894,0.858499289,0.016907079,0.846404694,0.870593884,0.182453920,0.004914862,0.178938040,0.185969801,13.136227808,7.135675610,8.031673349,18.240782267,27.068799273,0.266132008,26.878419917,27.259178629,12.180718551,0.251966390,12.000472666,12.360964435
cpu_heavy,homog,med,hybrid,10,11.974000000,0.276172249,11.776438289,12.171561711,5.196208605,2.707858333,3.259123585,7.133293624,1.099811647,0.522125578,0.726305536,1.473317759,32.000000000,21.540659229,16.590741771,47.409258229,0.765099839,0.023418733,0.748347088,0.781852590,0.849858527,0.014661209,0.839370531,0.860346523,0.181358614,0.004616340,0.178056284,0.184660945,16.034737802,7.327827408,10.792726237,21.276749367,29.304998050,0.105078893,29.229829144,29.380166957,12.051223521,0.240924528,11.878876509,12.223570534
cpu_heavy,homog,med,spread,10,11.998000000,0.301175475,11.782552060,12.213447940,4.536661998,2.156398840,2.994067307,6.079256689,1.007048078,0.526333894,0.630531519,1.383564636,30.100000000,25.744255023,11.683670706,48.516329294,0.766726650,0.027332145,0.747174413,0.786278887,0.853801493,0.016340141,0.842112462,0.865490525,0.181920216,0.005047793,0.178309243,0.185531189,14.693875748,7.224641089,9.525679224,19.862072273,29.424884412,0.098523717,29.354404796,29.495364028,12.055346520,0.250176096,11.876381335,12.234311705
cpu_heavy,homog,med,tetris,10,11.966000000,0.263994949,11.777149403,12.154850597,5.317603145,2.843375989,3.283574641,7.351631649,1.093982876,0.514561006,0.725888134,1.462077619,32.200000000,21.358318702,16.921180316,47.478819684,0.764613332,0.023660408,0.747687697,0.781538967,0.849449530,0.014983936,0.838730669,0.860168391,0.181307906,0.004622344,0.178001280,0.184614531,15.921654196,7.108519800,10.836525832,21.006782560,29.424884412,0.098523717,29.354404796,29.495364028,12.025753833,0.243181249,11.851792460,12.199715206
drift,hetero,high,binpack,10,14.950000000,0.557394733,14.551263857,15.348736143,21.756627211,1.580963896,20.625673852,22.887580571,12.225452523,0.864782136,11.606824694,12.844080352,491.300000000,49.186832023,456.113862562,526.486137438,0.503127506,0.017255636,0.490783569,0.515471444,0.929104323,0.005341052,0.925283565,0.932925081,0.285100368,0.026310449,0.266279008,0.303921728,271.562146567,22.774520389,255.270237299,287.854055835,28.644401711,0.124593312,28.555273032,28.733530391,18.019737255,0.652477210,17.552983211,18.486491300
drift,hetero,high,hybrid,10,15.386000000,0.698445894,14.886361942,15.885638058,21.914005291,1.509126369,20.834441398,22.993569183,11.630824465,1.001509327,10.914387903,12.347261027,468.500000000,55.857457475,428.541984921,508.458015079,0.517808399,0.022812507,0.501489316,0.534127483,0.928198274,0.004751131,0.924799520,0.931597028,0.300952098,0.018574168,0.287664940,0.314239256,258.784574512,23.743135341,241.799759899,275.769389126,29.308256904,0.075193230,29.254466911,29.362046896,18.123202632,0.730712571,17.600482385,18.645922878
drift,hetero,high,spread,10,15.276000000,0.514742654,14.907775314,15.644224686,21.628507184,1.858890216,20.298737326,22.958277042,11.767299892,1.117564028,10.967842804,12.566756979,478.500000000,61.275788222,434.665944881,522.334055119,0.514298994,0.021757500,0.498734617,0.529863371,0.928683360,0.005432800,0.924796969,0.932569750,0.298404641,0.023648298,0.281487669,0.315321613,262.554930279,27.039460477,243.212066885,281.897793673,29.675686806,0.056357176,29.635371314,29.716002298,18.161747204,0.639240425,17.704462184,18.619032224
drift,hetero,high,tetris,10,15.590000000,0.614509741,15.150406244,16.029593756,21.543714598,1.461262714,20.498390300,22.589038897,11.383542287,1.028783424,10.647595012,12.119489561,456.900000000,57.287675619,415.918868568,497.881131432,0.524791690,0.022853469,0.508443304,0.541140076,0.927765927,0.005049930,0.924153425,0.931378429,0.307991042,0.021192687,0.292830708,0.323151376,255.123112498,25.996129977,236.526602729,273.719622267,29.408551337,0.059424679,29.366041486,29.451061188,18.247606935,0.740872987,17.717618365,18.777595504
drift,hetero,low,binpack,10,12.806000000,0.606340572,12.372250116,13.239749884,1.914991586,1.061321518,1.155767964,2.674215209,0.298344490,0.142015176,0.196752960,0.399936020,0.000000000,0.000000000,0.000000000,0.000000000,0.794963250,0.015570026,0.783825125,0.806101375,0.667666639,0.025890590,0.649145628,0.686187650,0.342687427,0.025439525,0.324489089,0.360885766,4.839461128,2.384031991,3.134027502,6.544894755,25.302603644,0.407815219,25.010870232,25.594337056,13.107579215,0.621880722,12.662712577,13.552445852
drift,hetero,low,hybrid,10,12.806000000,0.606340572,12.372250116,13.239749884,2.385664302,1.399028599,1.384859603,3.386469000,0.355304173,0.156338203,0.243466568,0.467141778,0.000000000,0.000000000,0.000000000,0.000000000,0.794963250,0.015570026,0.783825125,0.806101375,0.667666639,0.025890590,0.649145628,0.686187650,0.342687427,0.025439525,0.324489089,0.360885766,5.767738036,2.649846499,3.872152180,7.663323892,27.138426753,0.639437837,26.681000513,27.595852992,13.107579215,0.621880722,12.662712577,13.552445852
drift,hetero,low,spread,10,12.806000000,0.606340572,12.372250116,13.239749884,2.236087984,1.333677607,1.282032566,3.190143403,0.327517229,0.146679172,0.222589278,0.432445180,0.000000000,0.000000000,0.000000000,0.000000000,0.794963250,0.015570026,0.783825125,0.806101375,0.667666639,0.025890590,0.649145628,0.686187650,0.342687427,0.025439525,0.324489089,0.360885766,5.312010660,2.473308864,3.542712210,7.081309109,29.405516070,0.112800808,29.324823239,29.486208902,13.107579215,0.621880722,12.662712577,13.552445852
