split,family,cluster_config,load,policy,seed,target_rho,realized_rho_cpu,realized_rho_ram,realized_rho,arrival_rate,observation_horizon,duration_min,duration_max,submitted,feasible_jobs,permanently_infeasible,started_by_horizon,completed_by_horizon,running_at_horizon,queued_at_horizon,admission_ratio_horizon,completion_ratio_horizon,throughput_horizon,mean_wait_time,p95_wait_time,mean_turnaround_time,p95_turnaround_time,mean_slowdown,p95_slowdown,time_weighted_cpu_utilization,time_weighted_ram_utilization,time_weighted_queue_length,time_weighted_active_nodes,horizon_active_nodes,horizon_cpu_utilization,horizon_ram_utilization,horizon_free_imbalance,makespan,drained_throughput,params
test,balanced,homog,high,tetris,1005,1.3,1.2879516904562267,0.772771014273736,1.2879516904562267,29.952,50.0,8.0,12.0,1482,1482,0,1214,975,239,268,0.8191632928475033,0.6578947368421053,19.5,5.652615210304711,15.576169947931746,15.690006709732266,25.27338551976333,1.5727511338990987,2.527838429521304,0.9141257152548355,0.5484754291529003,131.18486168080943,29.677887740312425,30,0.982638888888889,0.5895833333333333,0.3930555555555556,76.84875418661149,19.284632726787816,{}
test,balanced,homog,high,hybrid,1005,1.3,1.2879516904562267,0.772771014273736,1.2879516904562267,29.952,50.0,8.0,12.0,1482,1482,0,1218,979,239,264,0.8218623481781376,0.6605937921727395,19.58,5.635403664076984,16.41622470139562,15.672795163504537,25.904406499619327,1.5711869332753245,2.605720993388779,0.9139814431108507,0.54838886586651,131.3668357086297,28.785450456352063,30,0.982638888888889,0.5895833333333333,0.3930555555555556,77.06982604664303,19.22931549246117,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,balanced,homog,high,binpack,1006,1.3,1.3027310638717058,0.7816386383230234,1.3027310638717058,29.952,50.0,8.0,12.0,1499,1499,0,1206,973,233,293,0.8045363575717145,0.6490993995997332,19.46,5.639070468948162,15.333275442411797,15.642777414456654,25.616685748120368,1.570378141221112,2.5898499479075814,0.9084962148423952,0.5450977289054368,126.48146639312907,27.859624922569587,30,0.9878472222222222,0.5927083333333333,0.39513888888888893,76.32732126908532,19.639101373876414,{}
test,balanced,homog,high,spread,1006,1.3,1.3027310638717058,0.7816386383230234,1.3027310638717058,29.952,50.0,8.0,12.0,1499,1499,0,1201,962,239,298,0.8012008005336891,0.6417611741160774,19.24,6.017505220270403,15.521500396216645,16.021212165778895,25.943799246688528,1.6085381895560245,2.6275882818271294,0.8965385398295589,0.5379231238977359,132.89867090659226,29.758075985421474,30,0.9852430555555556,0.5911458333333334,0.39409722222222227,77.10812147302457,19.440234976083662,{}
test,balanced,homog,high,tetris,1006,1.3,1.3027310638717058,0.7816386383230234,1.3027310638717058,29.952,50.0,8.0,12.0,1499,1499,0,1201,962,239,298,0.8012008005336891,0.6417611741160774,19.24,6.017505220270403,15.521500396216645,16.021212165778895,25.943799246688528,1.6085381895560245,2.6275882818271294,0.8965385398295589,0.5379231238977359,132.89867090659226,29.758075985421474,30,0.9852430555555556,0.5911458333333334,0.39409722222222227,77.10812147302457,19.440234976083662,{}
test,balanced,homog,high,hybrid,1006,1.3,1.3027310638717058,0.7816386383230234,1.3027310638717058,29.952,50.0,8.0,12.0,1499,1499,0,1195,961,234,304,0.7971981320880587,0.6410940627084724,19.22,6.02979836563803,15.464371972617087,16.033505311146524,25.871643163562794,1.609843666078444,2.6238944405221174,0.8972541655274895,0.5383524993164926,133.10713023069624,28.703757045644206,30,0.9817708333333334,0.5890625,0.3927083333333333,77.18803618956545,19.420108011539746,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,balanced,homog,high,binpack,1007,1.3,1.3408786523157226,0.8045271913894336,1.3408786523157226,29.952,50.0,8.0,12.0,1542,1542,0,1205,965,240,337,0.7814526588845655,0.625810635538262,19.3,7.388132838135723,19.783390847480717,17.402662500226334,29.30827521600242,1.7504035172385721,2.9586221078211166,0.8935054854434563,0.5361032912660735,169.42581642049612,27.456995966142962,30,0.9791666666666666,0.5875,0.39166666666666666,79.7334958087087,19.33942547432592,{}
test,balanced,homog,high,spread,1007,1.3,1.3408786523157226,0.8045271913894336,1.3408786523157226,29.952,50.0,8.0,12.0,1542,1542,0,1218,978,240,324,0.7898832684824902,0.6342412451361867,19.56,7.055484629479519,19.777118308186864,17.07001429157013,29.35570218934747,1.7165514284371217,2.954810537842259,0.8937663201960814,0.5362597921176493,159.0147706499271,29.65500463105869,30,0.9765625,0.5859375,0.390625,80.3525984533635,19.190418601023513,{}
test,balanced,homog,high,tetris,1007,1.3,1.3408786523157226,0.8045271913894336,1.3408786523157226,29.952,50.0,8.0,12.0,1542,1542,0,1218,978,240,324,0.7898832684824902,0.6342412451361867,19.56,7.055484629479519,19.777118308186864,17.07001429157013,29.35570218934747,1.7165514284371217,2.954810537842259,0.8937663201960814,0.5362597921176493,159.0147706499271,29.65500463105869,30,0.9765625,0.5859375,0.390625,80.3525984533635,19.190418601023513,{}
test,balanced,homog,high,hybrid,1007,1.3,1.3408786523157226,0.8045271913894336,1.3408786523157226,29.952,50.0,8.0,12.0,1542,1542,0,1219,978,241,323,0.7905317769130998,0.6342412451361867,19.56,7.171045383492361,18.950543310747435,17.185575045582972,29.10360148240602,1.7284342136660658,2.9995215607645904,0.8916124530218162,0.5349674718130892,160.44037022645742,28.361844564913817,30,0.9756944444444444,0.5854166666666667,0.3902777777777778,80.48411923485703,19.159059136875936,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
